,index,Unnamed: 0,graph,cnmr,smiles
25042,25078,25078,030001062.pickle,030001062.csv,C1(=C(C(=C(C(=C1[H])OC([H])([H])[H])OC([H])([H])[H])OC([H])([H])[H])[H])C(OC2(C(C(C3(C(C4(C=5N(C=6C(=C(C(=C(C6C5C(C(N4C(C3(C2([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])OC([H])([H])[H])[H])[H])[H])([H])[H])[H])(C(=O)OC([H])([H])[H])[H])(OC([H])([H])[H])[H])[H])=O
25043,25079,25079,030001080.pickle,030001080.csv,C(C(=C(C#CC(C(C(=C(C(=C(C(=O)N(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H]
25044,25080,25080,030001100.pickle,030001100.csv,C=1(C(=C(C(=C2N(C3=C(C12)C(C(N4C3=C(C5=C(C4=O)C(OC(=C5C(=C([H])[H])[H])[H])=O)[H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
25045,25081,25081,030001123.pickle,030001123.csv,C=1(B(Cl)Cl)C(=C(C(=C(C1[H])[H])[H])[H])[H]
25046,25082,25082,030001142.pickle,030001142.csv,C(B([H])[H])([H])([H])[H]
25047,25083,25083,030001272.pickle,030001272.csv,C(B(O[H])O[H])([H])([H])[H]
25048,25084,25084,030001288.pickle,030001288.csv,C1(B(OB(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])C=4C(=C(C(=C(C4[H])[H])[H])[H])[H])=C(C(=C(C(=C1[H])[H])[H])[H])[H]
25049,25085,25085,030001374.pickle,030001374.csv,C(B(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])([H])([H])[H]
25050,25086,25086,030001440.pickle,030001440.csv,C1(=C(C(=C(C(=C1[H])[H])O[H])OC([H])([H])[H])[H])C(C2(C(OC(C2(C(OC(C=3C(=C(C(=C(C3[H])[H])O[H])[H])[H])=O)([H])[H])[H])(C4=C(C(=C(C(=C4[H])OC([H])([H])[H])O[H])[H])[H])[H])([H])[H])[H])([H])[H]
25051,25087,25087,030001469.pickle,030001469.csv,C(OB(Cl)Cl)([H])([H])[H]
25052,25088,25088,030001512.pickle,030001512.csv,C(N(B(Br)Cl)C([H])([H])[H])([H])([H])[H]
25053,25089,25089,030001513.pickle,030001513.csv,C1(=C(C(=C(C2=C1C(C3=C(N2C([H])([H])[H])OC(C(C3([H])[H])(O[H])[H])(C([H])([H])[H])C([H])([H])[H])=O)[H])[H])[H])[H]
25054,25090,25090,030001542.pickle,030001542.csv,C1(=C(C(=C(C2=C1C3=C(C(N2[H])=O)C(=C(C(O3)(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H])[H])[H]
25055,25091,25091,030001570.pickle,030001570.csv,C(#CC(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)OC([H])([H])[H]
25056,25092,25092,030001571.pickle,030001571.csv,C1(C(=C(C(C(=C1C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])[H])O[H])=O
25057,25093,25093,030001572.pickle,030001572.csv,C(C(C(O[H])([H])[H])([H])[H])(C(=C([H])[H])[H])([H])[H]
25058,25094,25094,030001650.pickle,030001650.csv,C12(C(N(C(C(N1C(C(C2([H])[H])([H])[H])([H])[H])=O)(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])=O)[H]
25059,25095,25095,030001651.pickle,030001651.csv,C12(C(C(C(C3(C4(C(C(=C(C13[H])[H])[H])(C(C(C(OC(C(C(=C4C([H])([H])[H])[H])(C([H])([H])[H])[H])(C(C([H])([H])[H])(O[H])[H])[H])=O)(OC([H])([H])[H])[H])([H])[H])[H])O2)[H])(O[H])[H])(C([H])([H])[H])[H])(OC(=O)C5=C(C(=C(N5[H])[H])[H])[H])[H])[H]
25060,25096,25096,030001652.pickle,030001652.csv,C1(C(C(C(C(C1([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])O[H])([H])[H])(O[H])[H])(C([H])([H])[H])O[H])([H])[H]
25061,25097,25097,030001653.pickle,030001653.csv,C=1(C(OC(C(C1[H])(OC(C(=C(C([H])([H])[H])[H])C([H])([H])[H])=O)[H])(C(=C(C(C(C([H])([H])[H])(O[H])[H])(O[H])[H])[H])[H])[H])=O)[H]
25062,25098,25098,030078467.pickle,030078467.csv,C(C=1OC(=C(C1[H])[H])C(O[H])([H])[H])(=O)O[H]
25063,25099,25099,030079215.pickle,030079215.csv,C(N([H])[H])(C(C(C(C(N(C(=O)OC(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C(N([H])[H])=O)[H]
25064,25100,25100,030079589.pickle,030079589.csv,C(OC(N(C(C(C(C(C(N(C(OC(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])([H])[H])=O)[H])([H])[H])([H])[H])([H])[H])([H])[H])(C(N([H])[H])=O)[H])[H])=O)(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
25065,25101,25101,030079964.pickle,030079964.csv,C1(=C(C(=C(C=2C(C(C(OC12)([H])[H])(C3=C(C(=C(C(=C3O[H])O[H])OC([H])([H])[H])[H])[H])[H])([H])[H])[H])[H])O[H])OC([H])([H])[H]
25066,25102,25102,030079965.pickle,030079965.csv,C1(=C(C(=C(C(=C1O[H])C(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])=O)OC2(C(C(C(C(C(O[H])([H])[H])(O2)[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])O[H])[H]
25067,25103,25103,030079967.pickle,030079967.csv,C1(=C(C(=C(C2=C1OC(C(C2([H])[H])(C3=C(C(=C(C(=C3O[H])O[H])OC([H])([H])[H])[H])[H])[H])([H])[H])[H])[H])O[H])[H]
25068,25104,25104,030079968.pickle,030079968.csv,C=1(C(=C(C(=C(C1C(C(C([H])([H])[H])(C([H])([H])[H])[H])=O)O[H])[H])O[H])[H])O[H]
25069,25105,25105,030079969.pickle,030079969.csv,C1(=C(C(=C(C(=C1O[H])C(C(C([H])([H])[H])(C([H])([H])[H])[H])=O)O[H])[H])OC2(OC(C(C(C2(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H]
25070,25106,25106,030079970.pickle,030079970.csv,C1(=C(C(=C(C(=C1[H])[H])OC2(C(O[H])(C(C(C(O2)(C(OC(C([H])([H])[H])=O)([H])[H])[H])(O[H])[H])(O[H])[H])[H])[H])O[H])[H])C(OC(C=3C(=C(C(=C(C3[H])[H])O[H])OC([H])([H])[H])[H])=O)([H])[H]
25071,25107,25107,030079974.pickle,030079974.csv,C12(C(C(C(C(C1(C([H])([H])[H])C([H])([H])[H])(C(C(=C(C(C(C(=C(C(C2([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C(OC(C([H])([H])[H])=O)([H])[H])[H])([H])[H])[H])([H])[H])([H])[H])(C([H])([H])[H])O[H])[H]
25072,25108,25108,030079975.pickle,030079975.csv,C1(=C2OC3(C4(C2=C(C(=C1[H])[H])C(N(C(C4([H])[H])([H])[H])[H])([H])[H])C(=C(C(C3([H])[H])(OC(=O)C(C(O[H])(C([H])([H])[H])[H])([H])[H])[H])[H])[H])[H])OC([H])([H])[H]
25073,25109,25109,030079978.pickle,030079978.csv,C=1(C(=C(C(=C2C1C3(C(N2[H])([H])N4C(C3([H])[H])(C(N(C(C4=O)=C(C5=C(N(C(=N5)[H])[H])C(C([H])([H])[H])(C(=C([H])[H])[H])C([H])([H])[H])[H])[H])=O)[H])C(C([H])([H])[H])(C(=C([H])[H])[H])C([H])([H])[H])[H])[H])[H])[H]
25074,25111,25111,030079986.pickle,030079986.csv,C12=C(C(=C(C(=C1C(C(C(O2)([H])[H])(C=3C(=C(C(=C(C3OC([H])([H])[H])O[H])OC([H])([H])[H])[H])[H])[H])([H])[H])[H])[H])O[H])C(=O)[H]
25075,25112,25112,030079988.pickle,030079988.csv,C12=C(C(=C(C(=C1C(C(C(O2)([H])[H])(C=3C(=C(C(=C(C3O[H])O[H])OC([H])([H])[H])[H])[H])[H])=O)[H])[H])O[H])C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H]
25076,25113,25113,030079991.pickle,030079991.csv,C1(=C2OC(C(=C(C2=C3OC=4C=5C(=C(C(=C6C5C(C(C4C(C3=C1O[H])=O)([H])[H])(C(O6)(C([H])([H])[H])C([H])([H])[H])[H])O[H])[H])O[H])[H])[H])(C([H])([H])[H])C([H])([H])[H])C(C(=C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H]
25077,25114,25114,030079992.pickle,030079992.csv,C=1(C(=C(C(=C2C1OC=3C4=C(C(C(C3C2=O)([H])[H])(C(C([H])([H])[H])=C([H])[H])[H])C(=C5OC(C(=C(C5=C4O[H])[H])[H])(C([H])([H])[H])C([H])([H])[H])O[H])O[H])[H])O[H])[H]
25078,25115,25115,030079994.pickle,030079994.csv,C1(C(C(C(C2(C1=C([H])[H])C(C(=C(C(C2([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(Br)[H])(OC(C([H])([H])[H])=O)[H])([H])[H]
25079,25116,25116,030079995.pickle,030079995.csv,C1(C(C(C(C2(C1=C([H])[H])C(C(=C(C(C2([H])[H])([H])[H])C([H])([H])[H])Cl)([H])[H])(C([H])([H])[H])C([H])([H])[H])(Br)[H])(OC(C([H])([H])[H])=O)[H])([H])[H]
25080,25117,25117,030079996.pickle,030079996.csv,C=1(C2(C(C(OC1[H])(OC3(C(O[H])(C(O[H])(C(C(O3)(C(O[H])([H])[H])[H])(O[H])[H])[H])[H])[H])[H])(C(C(C2([H])[H])(O[H])[H])=C([H])[H])[H])[H])C(=O)[H]
25081,25118,25118,030079997.pickle,030079997.csv,C1(C(O[H])(C(O[H])(C(C(O1)(C(O[H])([H])[H])[H])(O[H])[H])[H])[H])(OC(C2([H])C(C(C(C(=C2C(O[H])([H])[H])[H])=O)([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H]
25082,25119,25119,030079998.pickle,030079998.csv,C1(OC=2C(=C3OC(C4=C(C(O[H])=C(C(=C4O[H])[H])O[H])[H])=C(C(C3=C(C2C(=C1[H])[H])O[H])=O)C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])(O[H])[H])C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
25083,25120,25120,030079999.pickle,030079999.csv,C12=C(C(=C(C(=C1OC3=C(C2=O)C(C(O3)(C(C(C(C(=C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])=O)[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])[H])O[H])[H])[H]
25084,25121,25121,030080000.pickle,030080000.csv,C12=C(C(=C(C(=C1OC3=C(C2=O)C(C(O3)(C(C(C(C(C([H])([H])[H])=C(C(=O)C(=C(C([H])([H])[H])C([H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])[H])O[H])[H])[H]
25085,25122,25122,030080001.pickle,030080001.csv,C12=C(C(=C(C(=C1N=C(C(=C2O[H])[H])C(N(C(=C(C=3C(=C(C(=C(C3[H])[H])O[H])[H])[H])[H])[H])[H])=O)O[H])[H])[H])[H]
25086,25123,25123,030080002.pickle,030080002.csv,C12=C(C(=C(C(=C1OC3=C(C2=O)C(C(O3)(C(C(C(=C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])=O)([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])[H])O[H])[H])[H]
25087,25124,25124,030080003.pickle,030080003.csv,C12=C(C(=C(C(=C1OC3=C(C2=O)C(C(O3)(C(C(C(=C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])=O)([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])[H])O[H])[H])[H]
25088,25125,25125,030080004.pickle,030080004.csv,C=1(C(=C(C(=C2C1C(C3=C(O2)OC(C3(C([H])([H])[H])[H])(C([H])([H])[H])C(C(C(C(=C(C(=O)C(=C(C([H])([H])[H])C([H])([H])[H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])=O)[H])O[H])[H])[H]
25089,25126,25126,030080337.pickle,030080337.csv,C=1(C=2C(N(C1[H])[H])=C(C(=C(C2[H])Br)[H])[H])C(C(N(C([H])([H])[H])C([H])([H])[H])(C(=O)O[H])[H])([H])[H]
25090,25127,25127,030080338.pickle,030080338.csv,C=1(C(=C(C(=C(C1[H])O[H])OC2(C(C(C(C(O2)(C(OC3(OC(C(C(C3(O[H])[H])(O[H])[H])(O[H])[H])(C([H])([H])[H])[H])[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H])[H]
25091,25128,25128,030080339.pickle,030080339.csv,C12=C(C(=C(C(=C1C(C3=C(C2=O)C(=C(C(=C3[H])[H])C(C(C(=O)C([H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])=O)[H])[H])[H])[H]
25092,25129,25129,030080340.pickle,030080340.csv,C12=C(C(=C(C(=C1C(C3=C(C2=O)C(=C(C(=C3[H])[H])C(C(C(=O)C([H])([H])[H])([H])[H])([H])[H])C([H])([H])[H])=O)[H])[H])OC([H])([H])[H])[H]
25093,25130,25130,030080341.pickle,030080341.csv,C12=C(C(=C(C(=C1C(C3=C(C2=O)C(=C(C(=C3[H])[H])C(C(C(O[H])(C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])=O)[H])[H])[H])[H]
25094,25131,25131,030080343.pickle,030080343.csv,C1(C(=C(C(C(=C1C(C(=C(C([H])([H])[H])C(C(C(=C(C([H])([H])[H])C(C(C(=C(C(O[H])([H])[H])C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])=O)C([H])([H])[H])[H])=O
25095,25132,25132,030080344.pickle,030080344.csv,C1(C(=C(C(C(=C1C(C(=C(C(C(C(=C(C(C(C(=C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])(O[H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])=O)C([H])([H])[H])[H])=O
25096,25133,25133,030080345.pickle,030080345.csv,C1(C(=C(C(C(=C1C(C(=C(C(C(C(=C(C(C(C(C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])(O[H])C([H])([H])[H])(OC(C([H])([H])[H])=O)[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])=O)C([H])([H])[H])[H])=O
25097,25134,25134,030080346.pickle,030080346.csv,C1(C(=C(C(C(=C1C(C(=C(C(C(C(=C(C(C(C(=C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C(OC(C([H])([H])[H])=O)([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])[H])=O)C([H])([H])[H])[H])=O
25098,25135,25135,030080347.pickle,030080347.csv,C=1(C(=C(C(=C(C1C(=C(C(C([H])([H])[H])(C(C(C(=C(C(C(C(=C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])O[H])[H])[H])[H])O[H])C([H])([H])[H])[H])O[H]
25099,25136,25136,030080348.pickle,030080348.csv,C=1(C(=C(C(=C(C1C(=C(C(C([H])([H])[H])(C(C(C(=C(C(C(C(=C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])(O[H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])O[H])[H])[H])[H])O[H])C([H])([H])[H])[H])O[H]
25100,25137,25137,030080349.pickle,030080349.csv,C=1(C(=C(C(=C(C1C(=C(C(C([H])([H])[H])(C(C(C(=C(C(C(C(C(C(C(C(=C(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])(O[H])C([H])([H])[H])(OC(C([H])([H])[H])=O)[H])([H])[H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])O[H])[H])[H])[H])O[H])C([H])([H])[H])[H])O[H]
25101,25138,25138,030080350.pickle,030080350.csv,C1(C(C(=C2C3(C1(C(C(C(C3(O[H])[H])(OC(C([H])([H])[H])=O)[H])(C([H])([H])[H])[H])(C(C(C(C(=C([H])[H])[H])=C([H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])C(OC2(OC(C([H])([H])[H])=O)[H])(OC(C([H])([H])[H])=O)[H])[H])(OC(C(C(C([H])([H])[H])([H])[H])([H])[H])=O)[H])([H])[H]
25102,25139,25139,030080351.pickle,030080351.csv,C1(C(C(=C2C3(C1(C(C(C(C3(O[H])[H])(OC(C([H])([H])[H])=O)[H])(C([H])([H])[H])[H])(C(C(C(C(=C([H])[H])[H])=C([H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])C(OC2(OC(C([H])([H])[H])=O)[H])(OC(C([H])([H])[H])=O)[H])[H])(OC(C(C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H])=O)[H])([H])[H]
25103,25140,25140,030080352.pickle,030080352.csv,C1(C(C(=C2C3(C1(C(C(C(C3(OC(C(C(C([H])([H])[H])([H])[H])([H])[H])=O)[H])([H])[H])(C([H])([H])[H])[H])(C(C(C(C(=C([H])[H])[H])=C([H])[H])([H])[H])([H])[H])C([H])([H])[H])[H])C(OC(C([H])([H])[H])=O)(OC2(OC(C([H])([H])[H])=O)[H])[H])[H])(OC(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])=O)[H])([H])[H]
25104,25141,25141,030080354.pickle,030080354.csv,C=12C3=C(C(=C(C1C(=C([N+](=C2[H])C(C(=O)[O-])(C(O[H])([H])[H])[H])C([H])([H])[H])[H])[H])[H])C(C(O3)(C(O[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H]
25105,25142,25142,030080355.pickle,030080355.csv,C1(=C(C2=C(C3=C1C(=C([N+](=C3[H])C(C([O-])=O)(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])C([H])([H])[H])[H])OC(C2([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])O[H])[H])[H])[H]
25106,25143,25143,030080357.pickle,030080357.csv,C=12C3=C(C(=C(C1C(=C([N+](=C2[H])C(C(C([H])([H])[H])(C([H])([H])[H])[H])(C(=O)[O-])[H])C([H])([H])[H])[H])[H])[H])C(C(O3)(C(O[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H]
25107,25144,25144,030080358.pickle,030080358.csv,C=1(C(=C2C3=C(C1[H])C(C4=C(C3=O)C(C(=C(C(N4[H])=O)[H])[H])(C(OC(C(C(=C(C(C(C(C2=O)([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H])(O[H])[H])(C([H])([H])[H])[H])=O)C([H])([H])[H])=O)O[H])C([H])([H])[H]
25108,25145,25145,030080359.pickle,030080359.csv,C=12C3=C(C(=C(C1C(=C([N+](=C2[H])C(C(C=4C(=C(C(=C(C4[H])[H])O[H])[H])[H])([H])[H])(C(=O)[O-])[H])C([H])([H])[H])[H])[H])[H])C(C(O3)(C(O[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H]
25109,25146,25146,030080360.pickle,030080360.csv,C=12C3=C(C(=C(C1C(=C([N+](=C2[H])C(C(C(N([H])[H])=O)([H])[H])(C(=O)[O-])[H])C([H])([H])[H])[H])[H])[H])C(C(O3)(C(O[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H]
25110,25147,25147,030080361.pickle,030080361.csv,C=1(C(=C2C3=C(C1[H])C(C45C6(C37OC2(C(C(C(C(C([H])([H])[H])([H])[H])(C(=C(C(C(C([H])([H])[H])(OC(C7(C4(C(C(N5[H])=O)([H])[H])[H])C([H])([H])[H])=O)[H])(O[H])[H])[H])[H])[H])([H])[H])([H])[H])O[H])C(C6([H])[H])([H])[H])=O)OC([H])([H])[H])C([H])([H])[H]
25111,25148,25148,030080362.pickle,030080362.csv,C=1(C(=C(C2=C(C1[H])C(C(=C(C2=O)[H])N([H])[H])=O)C(C(C(C(C(C([H])([H])[H])([H])[H])(C(=C(C(C(C([H])([H])[H])(O[H])[H])(O[H])[H])[H])[H])[H])([H])[H])([H])[H])=O)O[H])C([H])([H])[H]
25112,25149,25149,030080363.pickle,030080363.csv,C=1(C(=C2C3=C(C1[H])C(C(=C(C3=O)[H])N(C(C(C(C(C(OC(C(C(C(C(C(C(C2=O)([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(O[H])[H])(C([H])([H])[H])[H])=O)(C([H])([H])[H])[H])([H])[H])([H])[H])=O)[H])=O)O[H])C([H])([H])[H]
25113,25150,25150,030080365.pickle,030080365.csv,C=1(C(=C2C3=C(C1[H])C4(O[H])C(=C(C3=O)[H])N(C(C4(C(=C(C(OC(C(C(=C(C(C(C(C2=O)([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H])(O[H])[H])(C([H])([H])[H])[H])=O)C([H])([H])[H])[H])[H])=O)[H])O[H])C([H])([H])[H]
25114,25151,25151,030080366.pickle,030080366.csv,C=1(C(=C2C3=C(C1[H])C(C4=C(C3=O)C(C(=C(C(N4[H])=O)[H])[H])(C(OC(C(C(=C(C(C(C(C2=O)([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H])(O[H])[H])(C([H])([H])[H])[H])=O)C([H])([H])[H])=O)OC([H])([H])[H])C([H])([H])[H]
25115,25152,25152,030080367.pickle,030080367.csv,C=1(C(=C2C3=C(C1[H])C(C(=C(C3=O)[H])N(C(C(C(=C(C(OC(C(C(=C(C(C(C(C2=O)([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])[H])(O[H])[H])(C([H])([H])[H])[H])=O)C([H])([H])[H])[H])([H])[H])=O)[H])=O)O[H])C([H])([H])[H]
25116,25153,25153,030080368.pickle,030080368.csv,C=1(C(C(C(C2(C1C(C(C(C2(C(C([H])([H])[H])=O)[H])([H])O[H])([H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])O[H])[H]
25117,25154,25154,030080720.pickle,030080720.csv,C12=C(C(=C(C(=C1N=C(C(=C2O[H])[H])C(N([H])C(=C(C=3C(=C(C(=C(C3[H])[H])O[H])[H])[H])[H])[H])=O)O[H])[H])[H])[H]
25118,25155,25155,030080721.pickle,030080721.csv,C1(=C(C(=C(C(=C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C4=C(N=C(C(=C4[H])[H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H]
25119,25156,25156,030080722.pickle,030080722.csv,C=1(C(C(N2C(C1C([H])([H])[H])(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])=C(C(C(C(C([H])([H])[H])(O[H])[H])([H])[H])([H])[H])[H])[H]
25120,25157,25157,030080724.pickle,030080724.csv,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C4=C(C(=C(C(=C4[H])[H])N([H])[H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H]
25121,25158,25158,030080725.pickle,030080725.csv,C=1(C(=C(C(=C(C1[H])OC([H])([H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H]
25122,25159,25159,030080726.pickle,030080726.csv,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(O[H])([H])[H]
25123,25160,25160,030080727.pickle,030080727.csv,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C4=C(N=C(C(=C4[H])[H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(O[H])([H])[H]
25124,25161,25161,030080728.pickle,030080728.csv,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C4=C(C(=C(C(=C4[H])[H])N([H])[H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(O[H])([H])[H]
25125,25162,25162,030080729.pickle,030080729.csv,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H]
25126,25163,25163,030080730.pickle,030080730.csv,C=1(C(=C(C(=C(C1[H])[H])OC2(C(C(C(C(O2)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(OC3(C(C(C(O3)([H])[H])(O[H])C(OC(C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])=O)([H])[H])(O[H])[H])[H])[H])[H])[H])[H])C(C(O[H])([H])[H])([H])[H]
25127,25164,25164,030080731.pickle,030080731.csv,C1(C(C(OC2(C1(OC(C(C2(C([H])([H])[H])[H])(OC(C(=C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(O[H])[H])[H])[H])=O)[H])(C([H])([H])[H])[H])C([H])([H])[H])[H])=O)(C([H])([H])[H])[H])(OC(=O)C([H])([H])[H])[H]
25128,25165,25165,030080732.pickle,030080732.csv,C1(C(C(OC2(C1(OC(C(C2(C([H])([H])[H])[H])(OC(C(=C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(O[H])[H])[H])[H])=O)[H])(C([H])([H])[H])[H])C([H])([H])[H])[H])=O)(C([H])([H])[H])[H])(OC(=O)C([H])([H])[H])[H]
