,Unnamed: 0.1,index,Unnamed: 0,graph,cnmr,smiles
13437,13437,13451,13451,020055573.pickle,020055573.csv,C1(OC(C([H])([H])[H])([H])[H])=C(N=C(O1)C=2C(=C(C(=C(C2[H])[H])[H])[H])[H])[H]
13438,13438,13452,13452,020055574.pickle,020055574.csv,C1(=C(C(=C(C(=C1N([H])[H])[H])[H])[H])C#N)[H]
13439,13439,13453,13453,020055575.pickle,020055575.csv,C1(=C(N=C(C(=C1[H])Br)[N+](=O)[O-])[H])[H]
13440,13440,13454,13454,020055576.pickle,020055576.csv,C12(C(C(C(C(C1([N+](=O)[O-])[H])(Cl)[H])(C2([H])[H])[H])([H])[H])([H])[H])[H]
13441,13441,13455,13455,020055577.pickle,020055577.csv,C=1(SC(=C(C1S(C([H])([H])[H])(=O)=O)[H])[N+](=O)[O-])[H]
13442,13442,13456,13456,020055578.pickle,020055578.csv,C=1(SC(=C(C1[N+](=O)[O-])[H])[N+](=O)[O-])[H]
13443,13443,13457,13457,020055579.pickle,020055579.csv,C1(=C(C(=C(C(=C1S(C([H])([H])[H])(=O)=O)[H])[H])[N+](=O)[O-])[H])[H]
13444,13444,13458,13458,020055580.pickle,020055580.csv,C=1(SC(=C(C1C#N)[H])[N+]([O-])=O)[H]
13445,13445,13459,13459,020055581.pickle,020055581.csv,C=1(SC(=C(C1C(=O)OC([H])([H])[H])[H])[N+](=O)[O-])[H]
13446,13446,13460,13460,020055582.pickle,020055582.csv,C=1(SC(=C(C1C(=O)C([H])([H])[H])[H])[N+](=O)[O-])[H]
13447,13447,13461,13461,020055583.pickle,020055583.csv,C=1(C(=C(C(=C(C1[H])[N+](=O)[O-])OC([H])([H])[H])[N+](=O)[O-])[H])S(C([H])([H])[H])(=O)=O
13448,13448,13462,13462,020055584.pickle,020055584.csv,C=1(SC(=C(C1[Se][Se]C=2C(=C(SC2[N+](=O)[O-])[H])[H])[H])[H])[N+](=O)[O-]
13449,13449,13463,13463,020055585.pickle,020055585.csv,C=1(SC(=C(C1[H])[H])[N+](=O)[O-])[H]
13450,13450,13464,13464,020055586.pickle,020055586.csv,C=1(SC(=C(C1C(=O)N([H])[H])[H])[N+]([O-])=O)[H]
13451,13451,13465,13465,020055587.pickle,020055587.csv,C=1(SC(=C(C1[H])[H])[N+](=O)[O-])C(=C(C#N)C#N)[H]
13452,13452,13466,13466,020055588.pickle,020055588.csv,C=1(SC(=C(C1[N+](=O)[O-])[H])C#N)[H]
13453,13453,13467,13467,020055589.pickle,020055589.csv,C=1(SC(=C(C1[N+]([O-])=O)[H])C(=O)OC([H])([H])[H])[H]
13454,13454,13468,13468,020055590.pickle,020055590.csv,C=1(SC(=C(C1[H])SC(C(=O)O[H])([H])[H])[N+](=O)[O-])[H]
13455,13455,13469,13469,020055591.pickle,020055591.csv,C1(OC2(C(C(C(=C2[H])[H])([H])[H])([H])[H])[H])(C(=C(C(C1([H])[H])([H])[H])[H])[H])[H]
13456,13456,13470,13470,020055593.pickle,020055593.csv,C12(C(C(C(C(=C1C(=O)[H])[H])([H])[H])(C2([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
13457,13457,13471,13471,020055594.pickle,020055594.csv,C1(=C(C(=C(C(=C1C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])O[H])[H])[H])[H])[H]
13458,13458,13472,13472,020055595.pickle,020055595.csv,C1(=C(C(=C(C(=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])O[H])[H]
13459,13459,13473,13473,020055596.pickle,020055596.csv,C1(=C(C(=C(C(=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])O[H])[H])[H]
13460,13460,13474,13474,020055597.pickle,020055597.csv,C1(=C(C(=C(C(=C1C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C([H])([H])[H])[H])O[H])[H]
13461,13461,13475,13475,020055598.pickle,020055598.csv,C1(=C(C(=C(C(=C1C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])([H])[H])[H])O[H])[H])[H]
13462,13462,13476,13476,020055599.pickle,020055599.csv,C1(=C(C(=C(C(=C1C(C(C([H])([H])[H])(C([H])([H])[H])[H])(O[H])[H])[H])[H])[H])[H])[H]
13463,13463,13477,13477,020055600.pickle,020055600.csv,C1(=C(C(=C(C(=C1C(C(C(C([H])([H])[H])([H])[H])([H])[H])(O[H])[H])[H])[H])[H])[H])[H]
13464,13464,13478,13478,020055601.pickle,020055601.csv,C1(=C(C(=C(C(=C1C(C(C([H])([H])[H])(C([H])([H])[H])O[H])([H])[H])[H])[H])[H])[H])[H]
13465,13465,13479,13479,020055602.pickle,020055602.csv,C1(=C(C(=C(C(=C1C(C(C([H])([H])[H])([H])[H])(C(O[H])([H])[H])[H])[H])[H])[H])[H])[H]
13466,13466,13480,13480,020055603.pickle,020055603.csv,C1(=C(C(=C(C(=C1C(C(C(O[H])([H])[H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])[H]
13467,13467,13481,13481,020055604.pickle,020055604.csv,C1(=C(C(=C(C(=C1C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])O[H])[H])[H])[H])[H])[H]
13468,13468,13482,13482,020055605.pickle,020055605.csv,C1(=C(C(=C(C(=C1N2C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])N([H])[H])[H])[H]
13469,13469,13483,13483,020055840.pickle,020055840.csv,C1(=C(C(=C(C(=C1[H])C([H])([H])[H])[H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])[H]
13470,13470,13484,13484,020055841.pickle,020055841.csv,C=1(C(=C(C(=C(C1[H])[H])[H])N(C(C(O[H])([H])[H])([H])[H])C(C(C#N)([H])[H])([H])[H])[H])[H]
13471,13471,13485,13485,020055842.pickle,020055842.csv,C1(=C(C(=C(C2=C1N=NN2C(N3C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H]
13472,13472,13486,13486,020055843.pickle,020055843.csv,C1(=C(C(=C(C(=C1C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H]
13473,13473,13487,13487,020055844.pickle,020055844.csv,C=1(C(=C(C(=C(C1N2C(C(C(N2[H])=O)(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
13474,13474,13488,13488,020055845.pickle,020055845.csv,C=1(C(=C(C(=C(C1C2(C(C(N(C(C2([H])[H])([H])[H])[H])([H])[H])([H])[H])O[H])[H])[H])Br)[H])[H]
13475,13475,13489,13489,020055846.pickle,020055846.csv,C=1(C(=C(C(=C(C1C2(N(C(N(C2(C([H])([H])[H])[H])C([H])([H])[H])=O)[H])[H])[H])[H])[H])[H])[H]
13476,13476,13490,13490,020055847.pickle,020055847.csv,C=1(C(=C(C(=C(C1C2(C(C(N(C(C2([H])[H])([H])[H])[H])([H])[H])([H])[H])O[H])[H])[H])Cl)[H])[H]
13477,13477,13491,13491,020055848.pickle,020055848.csv,C=1(C(=C(C(=C(C1C2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])O[H]
13478,13478,13492,13492,020055849.pickle,020055849.csv,C12=C(C3=C(C(=C(C(=C3[H])[H])[H])C(O[H])([H])[H])S1)C(=C(C(=C2C(C([H])([H])[H])([H])[H])[H])[H])[H]
13479,13479,13493,13493,020055852.pickle,020055852.csv,C=1(C2=C(C(=C(C1[H])[H])C([H])([H])[H])C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])C([H])([H])[H]
13480,13480,13494,13494,020055853.pickle,020055853.csv,C=1(C2=C(C(=C(C1[H])[H])OC([H])([H])[H])C(C3=C(C2=O)C(=C(C(=C3OC([H])([H])[H])[H])[H])[H])([H])[H])[H]
13481,13481,13495,13495,020055854.pickle,020055854.csv,C=1(C2=C(C(=C(C1[H])[H])[H])C(C3=C(C2=O)C(=C(C(=C3[H])[H])[H])O[H])([H])[H])O[H]
13482,13482,13496,13496,020055855.pickle,020055855.csv,C1(=C(C(=C(C(=C1SC2(OC(C(C(C2(OC(=O)C(C(C([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])C([H])([H])[H])[H])[H]
13483,13483,13497,13497,020055858.pickle,020055858.csv,C=1(C(=C(C(=C(C1C#N)[H])[H])C#N)[H])[H]
13484,13484,13498,13498,020055859.pickle,020055859.csv,C=1(C(=C(C(=C(C1C#N)F)[H])[H])[H])F
13485,13485,13499,13499,020055860.pickle,020055860.csv,C=1(C(=C(C(=C(C1C#N)[H])[H])[H])OC([H])([H])[H])OC([H])([H])[H]
13486,13486,13500,13500,020055861.pickle,020055861.csv,C=1(C(=C(C(=C(C1C#N)OC([H])([H])[H])[H])[H])[H])OC([H])([H])[H]
13487,13487,13501,13501,020055862.pickle,020055862.csv,C=1(C(=C(C(=C(C1C#N)[N+](=O)[O-])[H])[H])[H])C([H])([H])[H]
13488,13488,13502,13502,020055863.pickle,020055863.csv,C=1(C(=C(C(=C(C1C#N)[N+](=O)[O-])[H])[H])[H])Cl
13489,13489,13503,13503,020055864.pickle,020055864.csv,C=1(C(=C(C(=C(C1C([H])([H])[H])C#N)[H])[H])[H])C#N
13490,13490,13504,13504,020055865.pickle,020055865.csv,C=1(C(=C(C(=C(C1C#N)[H])[H])OC([H])([H])[H])[H])OC([H])([H])[H]
13491,13491,13505,13505,020055866.pickle,020055866.csv,C1(C(C(C(C(C1(N([H])[H])[H])(N([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13492,13492,13506,13506,020055867.pickle,020055867.csv,C1(C(C(C(C(C1(N([H])[H])[H])(N([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13493,13493,13507,13507,020055868.pickle,020055868.csv,C1(C(C(C(C(C1(N(C(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])(N(C(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13494,13494,13508,13508,020055869.pickle,020055869.csv,C1(C(C(C(C(C1(N([H])[H])[H])([H])[H])([H])[H])(N([H])[H])[H])([H])[H])([H])[H]
13495,13495,13509,13509,020055870.pickle,020055870.csv,C1(C(C(C(C(C1(O[H])[H])(O[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13496,13496,13510,13510,020055871.pickle,020055871.csv,C1(C(C(C(C(C1(Br)[H])(Br)[H])([H])[H])([H])[H])([H])[H])([H])[H]
13497,13497,13511,13511,020055872.pickle,020055872.csv,C1(C(C(C(C(C1(Cl)[H])(Cl)[H])([H])[H])([H])[H])([H])[H])([H])[H]
13498,13498,13512,13512,020055873.pickle,020055873.csv,C1(C(C1([H])[H])([H])[H])(N([H])[H])[H]
13499,13499,13513,13513,020055874.pickle,020055874.csv,C1(C(C(C1(N([H])[H])[H])([H])[H])([H])[H])([H])[H]
13500,13500,13514,13514,020055875.pickle,020055875.csv,C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])(N([H])[H])[H]
13501,13501,13515,13515,020055876.pickle,020055876.csv,C1(C(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(N([H])[H])[H]
13502,13502,13516,13516,020055877.pickle,020055877.csv,C1(C(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(N([H])[H])[H]
13503,13503,13517,13517,020055878.pickle,020055878.csv,C1(C(C(C(C(C1([H])[H])([H])[H])(N([H])[H])C#C[H])([H])[H])([H])[H])([H])[H]
13504,13504,13518,13518,020055879.pickle,020055879.csv,C1(C(C(C(C(C1(O[H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13505,13505,13519,13519,020055880.pickle,020055880.csv,C1(C(C(C(C(C1(C(N([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13506,13506,13520,13520,020055881.pickle,020055881.csv,C1(O[H])(C(C(=C(C(=C1[H])[H])[H])[H])(O[H])[H])[H]
13507,13507,13521,13521,020055882.pickle,020055882.csv,C1(C(C(N(C(C1(N([H])[H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13508,13508,13522,13522,020055883.pickle,020055883.csv,C1(C(C(C(C(C1(O[H])[H])([H])[H])(O[H])[H])([H])[H])(O[H])[H])([H])[H]
13509,13509,13523,13523,020055884.pickle,020055884.csv,C1(=C(C(=C(C(=C1C(N([H])[H])([H])[H])[H])[H])[H])N([H])[H])[H]
13510,13510,13524,13524,020055885.pickle,020055885.csv,C1(C(C(C(C(C1(C(C([H])([H])[H])(N([H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13511,13511,13525,13525,020055886.pickle,020055886.csv,C1(C(C(C(C(C1([H])[H])([H])[H])(C(O[H])([H])[H])[H])([H])[H])([H])[H])(C(O[H])([H])[H])[H]
13512,13512,13526,13526,020055887.pickle,020055887.csv,C1(=C(C(=C(C(=C1C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])[H])[H])N([H])[H])[H])[H]
13513,13513,13527,13527,020055888.pickle,020055888.csv,C1(=C(C(=C(C(=C1C(N([H])[H])([H])[H])[H])[H])C(N([H])[H])([H])[H])[H])[H]
13514,13514,13528,13528,020055889.pickle,020055889.csv,C1(=C(C(=C(C(=C1C(N([H])[H])([H])[H])[H])[H])[H])C(N([H])[H])([H])[H])[H]
13515,13515,13529,13529,020055890.pickle,020055890.csv,C1(=C(C(=C(C(=C1N([H])[H])[H])[H])[H])S[H])[H]
13516,13516,13530,13530,020055891.pickle,020055891.csv,C1(=C(C(=C(C(=C1N([H])[H])[H])[H])I)[H])[H]
13517,13517,13531,13531,020055892.pickle,020055892.csv,C1(=C(C(=C(C(=C1N([H])[H])[H])[H])[H])I)[H]
13518,13518,13532,13532,020055893.pickle,020055893.csv,C1(=C(C(=C(C(=C1N([H])[H])C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H]
13519,13519,13533,13533,020055894.pickle,020055894.csv,C1(=C(C(=C(C(=C1N([H])[H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H]
13520,13520,13534,13534,020055895.pickle,020055895.csv,C1(C(C(C(C(N1[H])([H])[H])([H])[H])(C(N([H])[H])([H])[H])[H])([H])[H])([H])[H]
13521,13521,13535,13535,020055896.pickle,020055896.csv,C1(C(C1([H])[H])([H])[H])(C(N([H])[H])([H])[H])[H]
13522,13522,13536,13536,020058085.pickle,020058085.csv,C=1(C(=C(C(=C2N(C3(C(C12)(C(C4(N3C(C(N(C4=O)[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])=O)[H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C(=C([H])[H])[H])[H])[H])[H])[H])[H])[H]
13523,13523,13537,13537,020058459.pickle,020058459.csv,C1(C(C(C2(C(C1([H])[H])(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H]
13524,13524,13538,13538,020059206.pickle,020059206.csv,C(C12C(C(C(C(C1(C(C(C3(C2(C(C(C4(C3(C(C(C4(O[H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])=O)([H])[H])([H])[H])([H])([H])[H]
13525,13525,13539,13539,020061832.pickle,020061832.csv,C1(=C(C(=C(C2=C1N=C(C3=C(N2[H])C(=C(C(=C3[H])[H])[H])[H])N4C(C(N(C(C4([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])Cl)[H]
13526,13526,13540,13540,020062572.pickle,020062572.csv,C1(=C(C(=C(C2=C1C(=C(C(=C2[H])[H])C(C([H])([H])[H])([H])[H])[H])[H])[H])[H])[H]
13527,13527,13541,13541,020062580.pickle,020062580.csv,C(C(C(C([H])([H])[H])([H])[H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H]
13528,13528,13542,13542,020062583.pickle,020062583.csv,C123C=4C(=C(OC([H])([H])[H])C(=C(C4C(N(C(C1([H])[H])([H])[H])C([H])([H])[H])([H])[H])[H])[H])OC2(C(C(C(=C3[H])[H])(O[H])[H])([H])[H])[H]
13529,13529,13543,13543,020068182.pickle,020068182.csv,C=1(C(=C(C(=C2C1C3=C(N2[H])C=4N(C(C3([H])[H])([H])[H])C(C(=C(C4[H])C(C([H])([H])[H])(O[H])[H])O[H])=O)[H])[H])[H])[H]
13530,13530,13544,13544,020068183.pickle,020068183.csv,C=1(C(=C(C(=C2C1C3(C(N2[H])(N(C(C3([H])[H])([H])[H])C([H])([H])[H])[H])C(C(=C(C([H])([H])[H])C(O[H])([H])[H])[H])([H])[H])[H])[H])[H])[H]
13531,13531,13545,13545,020068559.pickle,020068559.csv,C1(=C(C(=C(C(=C1C(N(C2(C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])([H])[H])N([H])[H])Br)[H])Br)[H]
13532,13532,13546,13546,020068565.pickle,020068565.csv,C1(=C(C(=C(C2=C1N=C(S2)[H])[H])OC([H])([H])[H])[H])[H]
13533,13533,13547,13547,020068932.pickle,020068932.csv,C1(=NC(=C(C2=C1C(C3=C2C(=C(N=C3[H])[H])[H])(O[H])C=4C(=C(C(=NC4[H])[H])[H])C5=C(C(=NC(=C5[H])[H])[H])[H])[H])[H])[H]
13534,13534,13548,13548,020069678.pickle,020069678.csv,C1(C(C(OC(C1(O[H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])(O[H])[H]
13535,13535,13549,13549,020069679.pickle,020069679.csv,C1(C(C(OC(C1(O[H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])(O[H])[H]
13536,13536,13550,13550,020069680.pickle,020069680.csv,C1(C(C(OC(C1(O[H])[H])([H])[H])(C([H])([H])[H])[H])([H])[H])(O[H])[H]
13537,13537,13551,13551,020069681.pickle,020069681.csv,C(C(=C(C(=O)OC1(C(OC(C(C1(O[H])[H])(O[H])[H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])([H])([H])[H]
13538,13538,13552,13552,020069682.pickle,020069682.csv,C12(C(C(C(C(C3=C(C(C(C13[H])([H])[H])=O)C([H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(C2([H])[H])[H])C(=O)O[H]
13539,13539,13553,13553,020070428.pickle,020070428.csv,C(B1OB(OB(O1)C([H])([H])[H])C([H])([H])[H])([H])([H])[H]
13540,13540,13554,13554,020070804.pickle,020070804.csv,C1(C2(C(C(C1([H])[H])(C(C2(C([H])([H])[H])[H])(C([H])([H])[H])[H])[H])([H])[H])[H])([H])[H]
13541,13541,13555,13555,020070805.pickle,020070805.csv,C1(C2(C(C(C1([H])[H])(C(C2(C([H])([H])[H])[H])(C([H])([H])[H])[H])[H])([H])[H])[H])([H])[H]
13542,13542,13556,13556,020071548.pickle,020071548.csv,C1(N=C(C(C1(C2=C(C(=C(C(=C2[H])[H])[H])[H])[H])[H])([H])[H])C=3C(=C(C(=C(C3[H])[H])[H])[H])[H])(C#N)[H]
13543,13543,13557,13557,020071922.pickle,020071922.csv,C=1(C(=C(C(=C(C1[H])C(N2C(C(C(C2=O)([H])[H])([H])[H])(C(=O)OC([H])([H])[H])[H])([H])[H])Br)Br)O[H])O[H]
13544,13544,13558,13558,020071923.pickle,020071923.csv,C1=2N(C(=C(C1=C(C(=C(C2O[H])[H])[H])[H])C(C(N(C(C(C(C(N(C(C(=NO[H])N([H])[H])=N[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])=O)=O)[H])O[H]
13545,13545,13559,13559,020071924.pickle,020071924.csv,C1(=C(C(=C(C=2C1=C(C=3C(C2C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])=C(C(=C(C3[H])[H])[H])[H])[H])[H])[H])[H])[H]
13546,13546,13560,13560,020071926.pickle,020071926.csv,C1(C(C(C(C(C1(C(C(C(C(C(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
13547,13547,13561,13561,020071944.pickle,020071944.csv,C(B(Cl)Cl)([H])([H])[H]
13548,13548,13562,13562,020071947.pickle,020071947.csv,C(B(F)F)([H])([H])[H]
13549,13549,13563,13563,020071950.pickle,020071950.csv,C(=C(B(F)F)[H])([H])[H]
13550,13550,13564,13564,020072296.pickle,020072296.csv,C(=O)(OC([H])([H])[H])C(C(Br)([H])[H])([H])[H]
13551,13551,13565,13565,020073044.pickle,020073044.csv,C(OC=1C(=C(C(=C(C1[H])[H])C(OC(C(C(=C([H])[H])[H])([H])[H])(C(C(=C([H])[H])[H])([H])[H])[H])([H])[H])[H])[H])([H])([H])[H]
13552,13552,13566,13566,020073045.pickle,020073045.csv,C(C(OC(C([H])([H])[H])([H])[H])=O)(=C(C(=C(C([H])([H])[H])[H])[H])[H])[H]
13553,13553,13567,13567,020073792.pickle,020073792.csv,C=1(C(=C(C(=C(C1[H])[H])C(=O)[H])[H])[H])N([H])[H]
13554,13554,13568,13568,020073795.pickle,020073795.csv,C1(=C(C(=C(C(=C1C(=C(C(=O)O[H])[H])[H])[H])[H])OC([H])([H])[H])[H])[H]
13555,13555,13569,13569,020073811.pickle,020073811.csv,C=1(C(=C(C(=C(C1[H])[H])C(=C(C(=O)OC([H])([H])[H])[H])[H])[H])[H])[H]
13556,13556,13570,13570,020073816.pickle,020073816.csv,C1(=C(C(=C(C2=C1C3=C(N(C(C(N3C2=O)([H])[H])=O)[H])C#N)[H])[H])[H])[H]
13557,13557,13571,13571,020077719.pickle,020077719.csv,C(O[H])(C(C(O[H])([H])[H])(C([H])([H])[H])[H])([H])[H]
13558,13558,13572,13572,020077720.pickle,020077720.csv,C(OC(C(C(OC([H])([H])[H])(OC([H])([H])[H])[H])([H])[H])(OC([H])([H])[H])[H])([H])([H])[H]
13559,13559,13573,13573,020077721.pickle,020077721.csv,C1(C(C(C(C(O1)(O[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H]
13560,13560,13574,13574,020077722.pickle,020077722.csv,C=1(C(=C(C(OC1C(C(C(C(C([H])([H])[H])([H])[H])(C([H])([H])[H])[H])=O)(C([H])([H])[H])[H])=O)C([H])([H])[H])O[H])[H]
13561,13561,13575,13575,020078093.pickle,020078093.csv,C1(C(N(C(C(N1C(C(=C(C(=C(C([H])([H])[H])[H])[H])[H])[H])=O)(C([H])([H])[H])[H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H])([H])[H]
13562,13562,13576,13576,020078094.pickle,020078094.csv,C1(=C(C2=C(C=3C(C(=C(OC3C(=C2C(=C1OC([H])([H])[H])[H])C4=C(C(=C5C(=C6C(=C(C5=C4OC([H])([H])[H])O[H])C(C(C(O6)(O[H])C([H])([H])[H])([H])[H])=O)[H])[H])OC([H])([H])[H])C([H])([H])[H])[H])=O)O[H])OC([H])([H])[H])[H]
13563,13563,13577,13577,020078468.pickle,020078468.csv,C(N(C([H])([H])[H])[C+](N(C([H])([H])[H])C([H])([H])[H])(Cl)([H])[H])([H])([H])[H]
13564,13564,13578,13578,020078469.pickle,020078469.csv,C1(C(N([C+](N1C([H])([H])[H])(Cl)([H])[H])C([H])([H])[H])([H])[H])([H])[H]
13565,13565,13579,13579,020078470.pickle,020078470.csv,[C-](C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])([N+]#N)[H]
13566,13566,13580,13580,020078471.pickle,020078471.csv,[C-](C(C([H])([H])[H])([H])[H])(C1=C(C(=C(C(=C1[H])[H])[H])[H])[H])[N+]#N
13567,13567,13581,13581,020078472.pickle,020078472.csv,C1(=C(C(=C(C=2C=3C(=C(C(=C(C3C(C12)(C4=C(C(=C(C(=C4[H])[H])F)[H])[H])O[H])[H])[H])[H])[H])[H])OC([H])([H])[H])[H])[H]
13568,13568,13582,13582,020078473.pickle,020078473.csv,C1(=C(C(=C(C=2C=3C(=C(C(=C(C3C(C12)(C4=C(C(=C(C(=C4[H])[H])F)[H])[H])O[H])[H])[H])[H])[H])[H])[H])[H])[H]
13569,13569,13583,13583,020078474.pickle,020078474.csv,C1(=C(C(=C(C=2C=3C(=C(C(=C(C3C(C12)(C4=C(C(=C(C(=C4[H])[H])C([H])([H])[H])[H])[H])O[H])[H])[H])[H])[H])[H])[H])[H])[H]
13570,13570,13584,13584,020078475.pickle,020078475.csv,C1(=C(C(=C(C=2C=3C(=C(C(=C(C3C(C12)(C4=C(C(=C(C(=C4[H])[H])[H])[H])[H])O[H])[H])[H])[H])[H])[H])[H])[H])OC([H])([H])[H]
13571,13571,13585,13585,020078476.pickle,020078476.csv,C1(=C(C(=C(C=2C=3C(=C(C(=C(C3C(C12)(C4=C(C(=C(C(=C4[H])[H])OC([H])([H])[H])[H])[H])O[H])[H])[H])[H])[H])[H])[H])[H])[H]
13572,13572,13586,13586,020078477.pickle,020078477.csv,C([C-]([N+]#N)[H])(OC([H])([H])[H])=O
13573,13573,13587,13587,020078841.pickle,020078841.csv,C1(=C(C(=C2C(=C1[H])C(C3=C(N2C([H])([H])[H])C(=C(C(=C3O[H])[H])[H])[H])=O)[H])[H])[H]
13574,13574,13588,13588,020078843.pickle,020078843.csv,C123C(C(C(C(=C(C1([H])[H])[H])C([H])([H])[H])(C2([H])[H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C(C3(C([H])([H])[H])[H])([H])[H])([H])[H])[H]
13575,13575,13589,13589,020078844.pickle,020078844.csv,C1(OC(C(C(O[H])(C1(O[H])[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])(OC(C(=C(C2=C(C(=C(C(=C2[H])[H])O[H])[H])[H])[H])[H])=O)[H]
13576,13576,13590,13590,020079215.pickle,020079215.csv,C1(=C(C(=C(C(=C1[H])[H])[H])[H])C(=O)N([H])[H])N(C(C([H])([H])[H])=O)[H]
13577,13577,13591,13591,020079589.pickle,020079589.csv,C1(=C(C(=C2C(=C1[H])C(=C(C(O2)=O)C(OC(C([H])([H])[H])([H])[H])=O)[H])[H])[H])[H]
13578,13578,13592,13592,020079590.pickle,020079590.csv,C1(=C(C(=C(C2=C1SC3=C(N2[H])C(=C4C(=C3[H])C(=NN4C([H])([H])[H])[H])[H])[H])[H])C([H])([H])[H])[H]
13579,13579,13593,13593,020079591.pickle,020079591.csv,C1(=C(C(=C(C2=C1SC3=C(N2[H])C(=C4C(=C3[H])C(=NN4C([H])([H])[H])[H])[H])[H])[H])[H])[H]
13580,13580,13594,13594,020082955.pickle,020082955.csv,C=1(C(=C(C(=C2C1C(C=3C(=C(C(=C(C3O2)[H])O[H])OC([H])([H])[H])[H])=O)[H])[H])O[H])OC([H])([H])[H]
13581,13581,13595,13595,020083329.pickle,020083329.csv,C=1(C(C(C(C2(C1C([H])([H])[H])C(C(C(C(C2([H])[H])(Cl)[H])(Br)C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(Br)[H])([H])[H])[H]
13582,13582,13596,13596,020083703.pickle,020083703.csv,C=1(C(=C(C(=C2N(C=3C(C12)=C(C(=[N+](C3[H])C([H])([H])[H])[H])[H])[H])[H])[H])Cl)[H]
